cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.first.site.arrival,id,sorted.num,next.cluster
6,V8296_007,2019-09-23T10:10:06Z,2019-09-28T22:24:30Z,-68.52336663429509,-69.52079733410002,-67.57516965894075,45.283348691744706,44.29565322498731,50.30803791228986,6,5.51,Post-breeding migration,,2920-25318,NA,Setophaga,2019-06-20,5:35,?,NA,2019-06-20,,,AHY,Adult,73,12.1,Male,striata,harness,47.38746,-71.0869,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,54.3868677,South and partial North,Yes,Yes,92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-12,2020-04-30,2020,2020-03-19,No,2019-07-10T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,152386.68056437,669295.6018437952,2019-09-22T22:52:00Z,NA,NA,0,2019-10-12T10:05:36Z,1,6,9
9,V8296_007,2019-09-30T10:10:06Z,2019-10-06T22:49:06Z,-72.17454647584528,-72.18597350510633,-72.16869865729905,18.244741718960924,18.221636950282015,18.348504411332662,7,6.527083333333333,Post-breeding migration,,2920-25318,NA,Setophaga,2019-06-20,5:35,?,NA,2019-06-20,,,AHY,Adult,73,12.1,Male,striata,harness,47.38746,-71.0869,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,54.3868677,South and partial North,Yes,Yes,92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-12,2020-04-30,2020,2020-03-19,No,2019-07-10T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,1826.352570043855,14122.82116239326,2019-09-22T22:52:00Z,NA,NA,0,2019-10-12T10:05:36Z,1,9,13
13,V8296_007,2019-10-08T10:09:36Z,2019-10-10T22:29:36Z,-68.75589393473118,-69.54894311435426,-67.9874626647115,3.6609998678714444,0.38261514883560954,8.972443112783722,8,2.513888888888889,Post-breeding migration,,2920-25318,NA,Setophaga,2019-06-20,5:35,?,NA,2019-06-20,,,AHY,Adult,73,12.1,Male,striata,harness,47.38746,-71.0869,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,54.3868677,South and partial North,Yes,Yes,92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-12,2020-04-30,2020,2020-03-19,No,2019-07-10T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Stopover,173468.4678842052,956215.2749485258,2019-09-22T22:52:00Z,NA,NA,0,2019-10-12T10:05:36Z,1,13,NA
13,V8296_007,2019-10-12T10:05:36Z,2020-04-11T10:12:51Z,-67.31826773690221,-67.42559493149717,-67.2070903573978,3.0479265687053996,2.4581117022472982,3.572880003207084,9,182.0050347222222,Non-breeding period,,2920-25318,NA,Setophaga,2019-06-20,5:35,?,NA,2019-06-20,,,AHY,Adult,73,12.1,Male,striata,harness,47.38746,-71.0869,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,54.3868677,South and partial North,Yes,Yes,92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-12,2020-04-30,2020,2020-03-19,No,2019-07-10T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Nonbreeding,24289.4095951361,124095.43961532612,2019-09-22T22:52:00Z,NA,1,0,2019-10-12T10:05:36Z,1,13,23
23,V8296_007,NA,NA,-71.08716,-71.0869,-71.0869,47.38339,47.38746,47.38746,9,NA,Post-breeding migration,,2920-25318,NA,Setophaga,2019-06-20,5:35,?,NA,2019-06-20,,,AHY,Adult,73,12.1,Male,striata,harness,47.38746,-71.0869,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,54.3868677,South and partial North,Yes,Yes,92.9078259433251,93.25,0.15,1000,20,3,2,0.88,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-12,2020-04-30,2020,2020-03-19,No,2019-07-10T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-22T22:52:00Z,NA,NA,0,NA,NA,23,NA
23,V8296_008,2019-06-22T01:01:17Z,2019-08-04T00:35:17Z,-71.08716,-71.08481,-71.08481,47.38339,47.3895,47.3895,1,42.981944444444444,Breeding,,2920-25324,NA,Setophaga,2019-06-21,7:45,?,NA,2019-06-21,,,AHY,Adult,72,12.2,Male,striata,harness,47.3895,-71.08481,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.21313448,South and partial North,Yes,Yes,93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,Yes ,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-07,2020-04-11,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,2019-08-05,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-20T23:13:02Z,NA,NA,0,NA,NA,23,6
6,V8296_008,2019-08-06T00:17:29Z,2019-08-14T09:32:17Z,-72.16275347764818,-72.91867789459911,-71.35471085931775,45.166056786746296,44.240402230789016,46.18260289696946,2,8.385277777777777,Post-breeding migration,,2920-25324,NA,Setophaga,2019-06-21,7:45,?,NA,2019-06-21,,,AHY,Adult,72,12.2,Male,striata,harness,47.3895,-71.08481,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.21313448,South and partial North,Yes,Yes,93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,Yes ,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-07,2020-04-11,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,2019-08-05,NA,,,,,NA,,,,,,Eastern Region,Stopover,122748.07321570015,216204.78917756447,2019-09-20T23:13:02Z,NA,NA,0,2019-10-07T10:30:17Z,1,6,9
9,V8296_008,2019-09-22T10:20:02Z,2019-10-05T23:02:17Z,-72.2620730169384,-72.2721078879604,-72.24202700299293,19.36485351415378,18.29223161274155,19.70940378718188,5,13.529340277777777,Post-breeding migration,,2920-25324,NA,Setophaga,2019-06-21,7:45,?,NA,2019-06-21,,,AHY,Adult,72,12.2,Male,striata,harness,47.3895,-71.08481,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.21313448,South and partial North,Yes,Yes,93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,Yes ,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-07,2020-04-11,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,2019-08-05,NA,,,,,NA,,,,,,Eastern Region,Stopover,3159.146518800478,157758.88482509396,2019-09-20T23:13:02Z,NA,NA,0,2019-10-07T10:30:17Z,1,9,14
14,V8296_008,2019-10-07T10:30:17Z,2019-11-20T22:39:02Z,-72.1916788955358,-72.5219231711538,-71.86830678398205,4.224182989958209,2.9791227119392483,5.35610081801979,6,44.506076388888886,Non-breeding period,,2920-25324,NA,Setophaga,2019-06-21,7:45,?,NA,2019-06-21,,,AHY,Adult,72,12.2,Male,striata,harness,47.3895,-71.08481,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.21313448,South and partial North,Yes,Yes,93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,Yes ,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-07,2020-04-11,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,2019-08-05,NA,,,,,NA,,,,,,Eastern Region,Nonbreeding,72562.58635122498,264603.9923956457,2019-09-20T23:13:02Z,NA,1,0,2019-10-07T10:30:17Z,1,14,23
23,V8296_008,NA,NA,-71.08716,-71.08481,-71.08481,47.38339,47.3895,47.3895,6,NA,Post-breeding migration,,2920-25324,NA,Setophaga,2019-06-21,7:45,?,NA,2019-06-21,,,AHY,Adult,72,12.2,Male,striata,harness,47.3895,-71.08481,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.21313448,South and partial North,Yes,Yes,93.14868707,93,0.1,1000,20,3,1,0.9,250,14,FALSE,Yes ,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-07,2020-04-11,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,2019-08-05,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-20T23:13:02Z,NA,NA,0,NA,NA,23,NA
23,V8296_015,2019-06-19T01:04:41Z,2019-08-01T09:07:56Z,-71.08716,-71.09479,-71.09479,47.38339,47.38323,47.38323,1,43.335590277777776,Breeding,,2920-25306,NA,Setophaga,2019-06-18,6:45,?,NA,2019-06-18,,,SY,Adult,71,11.6,Male,striata,harness,47.38323,-71.09479,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,53.31282753,South,Yes,Yes,92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,No,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-18,NA,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,2019-07-16,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-19T23:07:30Z,NA,NA,0,NA,NA,23,9
9,V8296_015,2019-09-21T10:02:01Z,2019-10-06T22:45:31Z,-69.60576116053048,-69.61252616757065,-69.59391641047189,18.456373788755947,18.439116570066343,18.52835119122221,6,15.530208333333333,Post-breeding migration,,2920-25306,NA,Setophaga,2019-06-18,6:45,?,NA,2019-06-18,,,SY,Adult,71,11.6,Male,striata,harness,47.38323,-71.09479,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,53.31282753,South,Yes,Yes,92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,No,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-18,NA,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,2019-07-16,NA,,,,,NA,,,,,,Eastern Region,Stopover,1965.0744259924304,9933.552588201712,2019-09-19T23:07:30Z,NA,NA,0,2019-10-18T10:27:53Z,1,9,13
13,V8296_015,2019-10-08T10:19:11Z,2019-10-16T10:07:53Z,-69.42691418216748,-70.28710596734145,-68.63125682642976,5.842259628682792,0.5087317274242228,10.494090288562429,7,7.992152777777777,Post-breeding migration,,2920-25306,NA,Setophaga,2019-06-18,6:45,?,NA,2019-06-18,,,SY,Adult,71,11.6,Male,striata,harness,47.38323,-71.09479,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,53.31282753,South,Yes,Yes,92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,No,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-18,NA,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,2019-07-16,NA,,,,,NA,,,,,,Eastern Region,Stopover,183370.7979355867,1111565.03041416,2019-09-19T23:07:30Z,NA,NA,0,2019-10-18T10:27:53Z,1,13,14
14,V8296_015,2019-10-18T10:27:53Z,2020-03-12T10:54:01Z,-73.98407036415678,-74.20324439483682,-73.7620690888701,1.1288121421662298,0.3873858630031031,1.81815393127277,8,146.01814814814813,Non-breeding period,,2920-25306,NA,Setophaga,2019-06-18,6:45,?,NA,2019-06-18,,,SY,Adult,71,11.6,Male,striata,harness,47.38323,-71.09479,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,53.31282753,South,Yes,Yes,92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,No,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-18,NA,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,2019-07-16,NA,,,,,NA,,,,,,Eastern Region,Nonbreeding,49101.87940817428,159272.37280305498,2019-09-19T23:07:30Z,NA,1,0,2019-10-18T10:27:53Z,1,14,23
23,V8296_015,NA,NA,-71.08716,-71.09479,-71.09479,47.38339,47.38323,47.38323,8,NA,Post-breeding migration,,2920-25306,NA,Setophaga,2019-06-18,6:45,?,NA,2019-06-18,,,SY,Adult,71,11.6,Male,striata,harness,47.38323,-71.09479,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,53.31282753,South,Yes,Yes,92.66070786,94.25,0.15,1000,20,3,1,0.86,250,14,FALSE,No,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-18,NA,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-10T04:00:00Z,NA,NA,0,2019-07-16,NA,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-19T23:07:30Z,NA,NA,0,NA,NA,23,NA
23,V8296_017,2019-07-12T00:45:20Z,2019-08-13T00:22:00Z,-71.08716,-71.08777,-71.08777,47.38339,47.38355,47.38355,1,31.983796296296294,Breeding,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Breeding,0,0,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,NA,0,NA,NA,23,6
6,V8296_017,2019-08-28T09:51:56Z,2019-09-09T09:59:41Z,-70.25183274768654,-70.7986790001787,-69.71001373471294,44.86848312149968,43.863063654749816,46.4576364486663,3,12.005381944444444,Post-breeding migration,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Stopover,85889.86582034017,288826.52224486467,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,NA,0,2019-10-12T04:00:00Z,1,6,NA
6,V8296_017,2019-09-15T10:05:00Z,2019-09-24T10:24:30Z,-70.13587266328486,-70.48904860248552,-69.95554032682874,41.729899820079325,41.602188434625475,41.78544862718658,5,9.013541666666667,Post-breeding migration,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Stopover,44322.05005826686,20400.431318579856,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,NA,0,2019-10-12T04:00:00Z,1,6,9
9,V8296_017,2019-10-07T04:00:00Z,2019-10-11T04:00:00Z,-72.47757262485324,-73.51435204217623,-71.57726692421427,19.01,NA,NA,6,4,Post-breeding migration,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Stopover,203873.9227472553,NA,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,NA,0,2019-10-12T04:00:00Z,1,9,13
13,V8296_017,2019-10-12T04:00:00Z,2020-03-29T10:31:50Z,-71.30016664204507,-71.37296735396629,-71.25471546034112,6.497877581401845,6.037831373567615,6.930601370328373,7,169.27210648148147,Non-breeding period,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Nonbreeding,13079.177321624851,99382.70143492012,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,1,0,2019-10-12T04:00:00Z,1,13,23
23,V8296_017,NA,NA,-71.08716,-71.08777,-71.08777,47.38339,47.38355,47.38355,7,NA,Post-breeding migration,,2920-25338,NA,Setophaga,2019-07-11,5:50,2020-05-27,NA,2019-07-11,,,ASY,Adult,72,10.9,Male,striata,harness,47.38355,-71.08777,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,59.49442113,Both,Yes,Yes,92.5417576,93.25,0.1,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-12,2020-05-03,2020,2020-03-19,No,2019-07-17T04:00:00Z,2019-09-29T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-05,2019-10-07,2019-10-11,2019-10-12,good ,Eastern Region,Breeding,0,0,2019-09-13T23:13:00Z,2020-05-26T00:20:00Z,NA,0,NA,NA,23,NA
23,V8296_021,2019-07-09T00:45:45Z,2019-07-10T01:03:41Z,-71.08716,-71.08271,-71.08271,47.38339,47.39119,47.39119,1,1.0124537037037036,Breeding,,2920-25328,NA,Setophaga,2019-07-09,6:45,?,NA,2019-07-09,,,ASY,Adult,72,11.8,Male,striata,harness,47.39119,-71.08271,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.20041416,South,Yes,Yes,92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,NA,2020,2020-03-19,No,2019-07-16T04:00:00Z,2019-08-31T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-09-29,2019-10-02,2019-10-07,2019-10-08,poor ,Eastern Region,Breeding,0,0,2019-09-25T10:22:47Z,NA,NA,0,NA,NA,23,6
6,V8296_021,2019-09-26T10:19:17Z,2019-09-29T04:00:00Z,-71.57107760848214,-71.61323166131872,-71.53883861506122,41.388410165672404,41.37318484111791,41.46222128993739,4,2.736608796296296,Post-breeding migration,,2920-25328,NA,Setophaga,2019-07-09,6:45,?,NA,2019-07-09,,,ASY,Adult,72,11.8,Male,striata,harness,47.39119,-71.08271,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.20041416,South,Yes,Yes,92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,NA,2020,2020-03-19,No,2019-07-16T04:00:00Z,2019-08-31T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-09-29,2019-10-02,2019-10-07,2019-10-08,poor ,Eastern Region,Stopover,6213.074322597313,9911.49214462543,2019-09-25T10:22:47Z,NA,NA,0,2019-10-09T10:31:51Z,1,6,9
9,V8296_021,2019-10-02T04:00:00Z,2019-10-07T04:00:00Z,-70.90492692589008,-72.64239928387275,-69.12622081656968,18.747636,NA,NA,5,5,Post-breeding migration,,2920-25328,NA,Setophaga,2019-07-09,6:45,?,NA,2019-07-09,,,ASY,Adult,72,11.8,Male,striata,harness,47.39119,-71.08271,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.20041416,South,Yes,Yes,92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,NA,2020,2020-03-19,No,2019-07-16T04:00:00Z,2019-08-31T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-09-29,2019-10-02,2019-10-07,2019-10-08,poor ,Eastern Region,Stopover,370645.81111258926,NA,2019-09-25T10:22:47Z,NA,NA,0,2019-10-09T10:31:51Z,1,9,11
11,V8296_021,2019-10-09T10:31:51Z,2020-03-14T10:44:47Z,-71.62809450979245,-71.8291133647764,-71.39513381557049,8.976522111973082,8.664710401143216,9.186128093347524,6,157.00898148148147,Non-breeding period,,2920-25328,NA,Setophaga,2019-07-09,6:45,?,NA,2019-07-09,,,ASY,Adult,72,11.8,Male,striata,harness,47.39119,-71.08271,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.20041416,South,Yes,Yes,92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,NA,2020,2020-03-19,No,2019-07-16T04:00:00Z,2019-08-31T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-09-29,2019-10-02,2019-10-07,2019-10-08,poor ,Eastern Region,Nonbreeding,47718.69144754986,58043.95198678728,2019-09-25T10:22:47Z,NA,1,0,2019-10-09T10:31:51Z,1,11,23
23,V8296_021,NA,NA,-71.08716,-71.08271,-71.08271,47.38339,47.39119,47.39119,6,NA,Post-breeding migration,,2920-25328,NA,Setophaga,2019-07-09,6:45,?,NA,2019-07-09,,,ASY,Adult,72,11.8,Male,striata,harness,47.39119,-71.08271,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.20041416,South,Yes,Yes,92.34959994,94,0.11,1000,20,3,2,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,NA,2020,2020-03-19,No,2019-07-16T04:00:00Z,2019-08-31T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-09-29,2019-10-02,2019-10-07,2019-10-08,poor ,Eastern Region,Breeding,0,0,2019-09-25T10:22:47Z,NA,NA,0,NA,NA,23,NA
23,V8296_025,2019-06-18T00:59:07Z,2019-06-19T01:07:52Z,-71.08716,-71.09769,-71.09769,47.38339,47.37864,47.37864,1,1.0060763888888888,Breeding,,2920-25302,NA,Setophaga,2019-06-17,5:45,?,NA,2019-06-17,,,SY,Adult,72,12.3,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,-52.78726481,South,Yes,Yes,93.27554082,93.5,0.065,1000,20,3,2,0.55,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-17,NA,2020,2020-03-19,No,2019-06-20T04:00:00Z,2019-08-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-03,2019-10-06,2019-10-16,2019-10-17,good ,Eastern Region,Breeding,0,0,2019-09-28T10:14:52Z,NA,NA,0,NA,NA,23,9
9,V8296_025,2019-10-06T04:00:00Z,2019-10-16T04:00:00Z,-72.50003754066088,-74.73863178637504,-71.61719990203079,18.747636,NA,NA,3,10,Post-breeding migration,,2920-25302,NA,Setophaga,2019-06-17,5:45,?,NA,2019-06-17,,,SY,Adult,72,12.3,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,-52.78726481,South,Yes,Yes,93.27554082,93.5,0.065,1000,20,3,2,0.55,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-17,NA,2020,2020-03-19,No,2019-06-20T04:00:00Z,2019-08-10T04:00:00Z,NA,NA,0,NA,NA,,,,,NA,2019-10-03,2019-10-06,2019-10-16,2019-10-17,good ,Eastern Region,Stopover,329036.0942331222,NA,2019-09-28T10:14:52Z,NA,NA,0,2019-10-17T04:00:00Z,1,9,14
