cluster,next.cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.last.site.arrival,sorted.num
15,11,V8757_055,NA,NA,-114.420252,-114.420252,-114.420252,62.432741,62.432741,62.432741,1,NA,Pre-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Breeding,0,0,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,NA,15
11,8,V8757_055,2020-04-29T22:23:57Z,2020-05-13T22:30:42Z,-63.36463719146896,-64.98383318383759,-61.751503354366726,6.674720690691538,2.5087698702933374,10.09613749227972,10,14.0046875,Non-breeding period,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Nonbreeding,357381.81175355485,844621.9001408949,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,3,7,2020-04-29T22:23:57Z,11
8,6,V8757_055,2020-05-15T23:40:12Z,2020-05-22T23:55:57Z,-78.05375766545586,-80.47184693978795,-76.54581764064795,21.491924851754547,20.141325708196298,22.693342731490407,11,7.0109375,Pre-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,406644.915100777,284089.2355288662,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2020-04-29T22:23:57Z,8
6,5,V8757_055,2020-05-27T10:30:27Z,2020-06-01T00:54:21Z,-85.55305906230481,-88.62108026617148,-82.80640632372933,32.446195160384654,30.22430828684186,36.07421127831858,13,4.599930555555555,Pre-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,546174.7686505975,651208.2222012356,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2020-04-29T22:23:57Z,6
5,2,V8757_055,2020-06-02T10:31:57Z,2020-06-06T01:29:27Z,-89.79205982250875,-93.125398461928,-87.05111292065286,34.81508508583059,32.3728923332224,38.66569664506519,14,3.623263888888889,Pre-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,555063.4785213392,700511.7716560551,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2020-04-29T22:23:57Z,5
2,15,V8757_055,2020-06-07T10:33:17Z,2020-06-10T01:36:12Z,-90.81326762451795,-94.40128554914033,-87.25869002823849,37.58202990057191,34.316818685095036,41.80079964326711,15,2.627025462962963,Pre-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,629957.7127404156,833112.9493702712,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2020-04-29T22:23:57Z,2
15,NA,V8757_055,2020-07-12T06:19:57Z,2020-07-13T08:31:57Z,-114.420252,-114.420252,-114.420252,62.432741,62.432741,62.432741,18,1.0916666666666666,Breeding,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Breeding,0,0,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,NA,15
21,10,V8757_078,NA,NA,-71.08716,-71.09769,-71.09769,47.38339,47.37864,47.37864,1,NA,Pre-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Breeding,0,0,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,NA,21
10,9,V8757_078,2020-03-22T23:04:00Z,2020-04-28T10:15:05Z,-69.7110629511393,-70.22997307233956,-69.16789057189995,7.48332884479901,4.569437727792177,10.334994575277394,6,36.46603009259259,Non-breeding period,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Nonbreeding,117223.46177258044,641818.852401726,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,3,0,2020-03-22T23:04:00Z,10
9,7,V8757_078,2020-05-03T10:09:45Z,2020-05-13T23:07:45Z,-70.24864894098849,-71.11147067276224,-69.49380046235763,10.903350316963774,9.566032835075616,11.950727461462622,7,10.540277777777778,Pre-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Stopover,176827.1795050038,265462.9915068573,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,2020-03-22T23:04:00Z,9
7,21,V8757_078,2020-05-15T10:03:30Z,2020-05-18T00:14:41Z,-80.48123855297855,-81.59276199006392,-80.1024998532494,27.08335458900418,25.804172997679622,30.045763287555744,8,2.591099537037037,Pre-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Stopover,147703.13690519086,472171.67122270353,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,2020-03-22T23:04:00Z,7
21,NA,V8757_078,2020-06-04T08:29:00Z,2020-06-15T08:18:49Z,-71.08716,-71.09769,-71.09769,47.38339,47.37864,47.37864,9,10.99292824074074,Breeding,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Breeding,0,0,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,NA,21
20,10,V8757_096,NA,NA,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,1,NA,Pre-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,NA,20
10,7,V8757_096,2020-05-06T23:00:58Z,2020-05-23T22:56:33Z,-69.78316906539109,-70.64803383043562,-68.89514571808108,4.7301503613122104,3.081570674827001,7.525866287673208,13,16.99693183424296,Non-breeding period,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Nonbreeding,194465.9711852713,494736.7245568194,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,3,7,2020-05-06T23:00:58Z,10
7,4,V8757_096,2020-05-27T10:20:40Z,2020-05-30T00:07:12Z,-80.91290709317988,-82.61493048884259,-79.07046334303358,26.21294310206919,21.852595507112934,30.905056970947847,14,2.5739830311801697,Pre-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Stopover,353979.3115902209,1007715.4005798346,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,2020-05-06T23:00:58Z,7
4,20,V8757_096,2020-06-02T00:31:12Z,2020-06-12T09:38:28Z,-77.80408962581109,-78.84867967718823,-76.21832399439465,34.895065041344,34.031326861284846,36.41840116486267,15,10.380041230955609,Pre-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Stopover,240156.07762993063,265727.8959599915,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,2020-05-06T23:00:58Z,4
20,NA,V8757_096,2020-07-02T07:22:42Z,2020-07-08T07:27:21Z,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,18,6.003232885941311,Breeding,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,NA,20
20,10,V8757_134,NA,NA,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,1,NA,Pre-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,NA,20
10,7,V8757_134,2020-04-27T22:38:36Z,2020-05-13T22:47:34Z,-67.32501538275986,-68.55161474979667,-66.00032969761715,7.309052056755492,4.125182376110335,10.264182353255059,11,16.00622685185185,Non-breeding period,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Nonbreeding,281699.630093405,683390.3514356688,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,3,7,2020-04-27T22:38:36Z,10
7,4,V8757_134,2020-05-20T10:23:56Z,2020-05-23T10:14:12Z,-81.28335895137513,-83.43229938963204,-78.130528251255555,30.028056524682007,25.892208041254047,35.70940672962155,12,2.9932407407407404,Pre-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,510929.6909754714,1092845.5590054635,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2020-04-27T22:38:36Z,7
4,NA,V8757_134,2020-05-27T00:22:06Z,2020-06-02T09:58:12Z,-77.32188467258493,-79.05888018085601,-75.99776440258582,35.59610313986424,34.19737131192798,38.10029151055621,13,6.400069444444444,Pre-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,277076.04293933226,434471.0891180772,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2020-04-27T22:38:36Z,4
4,20,V8757_134,2020-06-04T00:10:06Z,2020-06-09T09:20:12Z,-75.58264842659894,-77.43810776042837,-73.20261534508754,38.885178953701356,36.68651134244241,41.477039373805766,14,5.382013888888888,Pre-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,366979.7212824836,533279.1410822729,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2020-04-27T22:38:36Z,4
20,NA,V8757_134,2020-07-01T00:12:36Z,2020-07-02T07:11:06Z,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,17,1.290625,Breeding,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,NA,20
19,9,WRMA04173,NA,NA,-74.36811412619457,-74.428278817849,-74.33327904649701,56.98705502845069,56.975870364744885,57.00856864898938,1,NA,Pre-breeding migration,,AA9562,NA,Setophaga,2020-03-07,6:40:00,2021-02-23,9:00:00,2021-03-07,,,AHY,Adult,71,11.6,Female ,striata,,4.00841,-73.45515,NA,NA,,,,"Santa Rosa, Colombia",Nonbreeding,,,Lotek ,,ML-6740,,,Unpublished,Yes ,120,NA,NA,North,Yes,No,93.757347,NA,0.05,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-73.45515,4.00841,NA,2020-06-03,2021,2021-03-20,No,2020-03-15T04:00:00Z,2020-04-25T04:00:00Z,2013-06-20,2013-07-02,0,NA,2020-06-18,,,,,NA,,,,,,Eastern Region,Breeding,5761.738673156179,3639.9563519104586,NA,2020-06-18T02:00:00Z,NA,0,NA,19
9,4,WRMA04173,2020-05-01T23:13:30Z,2020-06-03T00:00:24Z,-68.12204782683034,-68.12520268112316,-68.11386607685799,10.486651927974183,10.482471305669666,10.487582206966792,3,32.03256944444444,Non-breeding period,,AA9562,NA,Setophaga,2020-03-07,6:40:00,2021-02-23,9:00:00,2021-03-07,,,AHY,Adult,71,11.6,Female ,striata,,4.00841,-73.45515,NA,NA,,,,"Santa Rosa, Colombia",Nonbreeding,,,Lotek ,,ML-6740,,,Unpublished,Yes ,120,NA,NA,North,Yes,No,93.757347,NA,0.05,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-73.45515,4.00841,NA,2020-06-03,2021,2021-03-20,No,2020-03-15T04:00:00Z,2020-04-25T04:00:00Z,2013-06-20,2013-07-02,0,NA,2020-06-18,,,,,NA,,,,,,Eastern Region,Nonbreeding,1240.906502256355,568.94292989073,NA,2020-06-18T02:00:00Z,2,0,2020-05-01T23:13:30Z,9
4,19,WRMA04173,2020-06-04T10:03:45Z,2020-06-07T09:44:00Z,-80.52950681378562,-81.1707429673976,-79.95945182757339,35.22737306214731,34.724327802487444,36.13431527170711,4,2.986284722222222,Pre-breeding migration,,AA9562,NA,Setophaga,2020-03-07,6:40:00,2021-02-23,9:00:00,2021-03-07,,,AHY,Adult,71,11.6,Female ,striata,,4.00841,-73.45515,NA,NA,,,,"Santa Rosa, Colombia",Nonbreeding,,,Lotek ,,ML-6740,,,Unpublished,Yes ,120,NA,NA,North,Yes,No,93.757347,NA,0.05,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-73.45515,4.00841,NA,2020-06-03,2021,2021-03-20,No,2020-03-15T04:00:00Z,2020-04-25T04:00:00Z,2013-06-20,2013-07-02,0,NA,2020-06-18,,,,,NA,,,,,,Eastern Region,Stopover,110146.24493071123,156959.08709842942,NA,2020-06-18T02:00:00Z,NA,0,2020-05-01T23:13:30Z,4
19,NA,WRMA04173,2020-06-18T02:00:00Z,2020-08-05T01:38:00Z,-74.36811412619457,-74.428278817849,-74.33327904649701,56.98705502845069,56.975870364744885,57.00856864898938,5,47.98472222222222,Breeding,,AA9562,NA,Setophaga,2020-03-07,6:40:00,2021-02-23,9:00:00,2021-03-07,,,AHY,Adult,71,11.6,Female ,striata,,4.00841,-73.45515,NA,NA,,,,"Santa Rosa, Colombia",Nonbreeding,,,Lotek ,,ML-6740,,,Unpublished,Yes ,120,NA,NA,North,Yes,No,93.757347,NA,0.05,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-73.45515,4.00841,NA,2020-06-03,2021,2021-03-20,No,2020-03-15T04:00:00Z,2020-04-25T04:00:00Z,2013-06-20,2013-07-02,0,NA,2020-06-18,,,,,NA,,,,,,Eastern Region,Breeding,5761.738673156179,3639.9563519104586,NA,2020-06-18T02:00:00Z,NA,0,NA,19
